id,pingId,tukTukId,regNumber,latitude,longitude,speed,heading,accuracy,batteryLevel,timestamp
14731,PING-014732,88,SP-TUK-0088,5.932429,80.163434,14,3,5,22,2026-03-31T05:30:00.000Z
14732,PING-014733,88,SP-TUK-0088,5.932021,80.164371,28,242,7,89,2026-03-31T06:00:00.000Z
14733,PING-014734,88,SP-TUK-0088,5.931854,80.162786,59,199,4.5,89,2026-03-31T06:30:00.000Z
14734,PING-014735,88,SP-TUK-0088,5.933739,80.161218,5,193,5,63,2026-03-31T07:00:00.000Z
14735,PING-014736,88,SP-TUK-0088,5.933192,80.159341,51,175,9,50,2026-03-31T07:30:00.000Z
14736,PING-014737,88,SP-TUK-0088,5.932786,80.16032,14,213,6.4,95,2026-03-31T08:00:00.000Z
14737,PING-014738,88,SP-TUK-0088,5.933178,80.160804,0,223,5.5,26,2026-03-31T08:30:00.000Z
14738,PING-014739,88,SP-TUK-0088,5.934512,80.159508,41,53,3.2,98,2026-03-31T09:00:00.000Z
14739,PING-014740,88,SP-TUK-0088,5.933168,80.159698,5,95,9.7,44,2026-03-31T09:30:00.000Z
14740,PING-014741,88,SP-TUK-0088,5.934496,80.158515,23,295,3.2,98,2026-03-31T10:00:00.000Z
14741,PING-014742,88,SP-TUK-0088,5.932731,80.159694,27,264,5.1,38,2026-03-31T10:30:00.000Z
14742,PING-014743,88,SP-TUK-0088,5.933093,80.161532,35,97,3.9,26,2026-03-31T11:00:00.000Z
14743,PING-014744,88,SP-TUK-0088,5.933008,80.162544,41,81,4.8,21,2026-03-31T11:30:00.000Z
14744,PING-014745,88,SP-TUK-0088,5.933783,80.160688,42,243,3.4,31,2026-03-31T12:00:00.000Z
14745,PING-014746,88,SP-TUK-0088,5.931789,80.159606,4,12,9,84,2026-03-31T12:30:00.000Z
14746,PING-014747,88,SP-TUK-0088,5.932461,80.160531,42,290,4.9,60,2026-03-31T13:00:00.000Z
14747,PING-014748,88,SP-TUK-0088,5.931833,80.160883,28,68,7.1,87,2026-03-31T13:30:00.000Z
14748,PING-014749,88,SP-TUK-0088,5.931654,80.160844,19,28,7.7,77,2026-03-31T14:00:00.000Z
14749,PING-014750,88,SP-TUK-0088,5.933437,80.162085,24,244,6.2,22,2026-03-31T14:30:00.000Z
14750,PING-014751,88,SP-TUK-0088,5.934555,80.160804,2,12,9.3,72,2026-03-31T15:00:00.000Z
14751,PING-014752,88,SP-TUK-0088,5.93363,80.161854,28,120,7.4,25,2026-03-31T15:30:00.000Z
14752,PING-014753,88,SP-TUK-0088,5.932821,80.161357,39,248,3.2,83,2026-03-31T16:00:00.000Z
14753,PING-014754,88,SP-TUK-0088,5.931454,80.162477,22,239,4.9,90,2026-04-01T00:30:00.000Z
14754,PING-014755,88,SP-TUK-0088,5.931821,80.162038,23,314,3.2,44,2026-04-01T01:00:00.000Z
14755,PING-014756,88,SP-TUK-0088,5.930825,80.161586,5,1,9.6,82,2026-04-01T01:30:00.000Z
14756,PING-014757,88,SP-TUK-0088,5.930388,80.1618,10,333,7.8,90,2026-04-01T02:00:00.000Z
14757,PING-014758,88,SP-TUK-0088,5.930426,80.161912,6,213,6.1,40,2026-04-01T02:30:00.000Z
14758,PING-014759,88,SP-TUK-0088,5.929852,80.161492,30,132,6.7,39,2026-04-01T03:00:00.000Z
14759,PING-014760,88,SP-TUK-0088,5.928402,80.163346,45,206,4.2,85,2026-04-01T03:30:00.000Z
14760,PING-014761,88,SP-TUK-0088,5.929541,80.163092,20,28,9.1,90,2026-04-01T04:00:00.000Z
14761,PING-014762,88,SP-TUK-0088,5.931272,80.163773,53,59,8.6,21,2026-04-01T04:30:00.000Z
14762,PING-014763,88,SP-TUK-0088,5.929489,80.163546,6,268,4.2,32,2026-04-01T05:00:00.000Z
14763,PING-014764,88,SP-TUK-0088,5.927864,80.162317,39,306,7.7,66,2026-04-01T05:30:00.000Z
14764,PING-014765,88,SP-TUK-0088,5.927016,80.162206,10,241,3.3,63,2026-04-01T06:00:00.000Z
14765,PING-014766,88,SP-TUK-0088,5.9286,80.162757,49,214,3.2,69,2026-04-01T06:30:00.000Z
14766,PING-014767,88,SP-TUK-0088,5.927194,80.164653,3,315,6.6,38,2026-04-01T07:00:00.000Z
14767,PING-014768,88,SP-TUK-0088,5.926117,80.16439,15,290,3.4,78,2026-04-01T07:30:00.000Z
14768,PING-014769,88,SP-TUK-0088,5.924199,80.165045,4,327,3.4,69,2026-04-01T08:00:00.000Z
14769,PING-014770,88,SP-TUK-0088,5.922918,80.164368,44,328,8.5,85,2026-04-01T08:30:00.000Z
14770,PING-014771,88,SP-TUK-0088,5.922353,80.165743,49,168,6.1,71,2026-04-01T09:00:00.000Z
14771,PING-014772,88,SP-TUK-0088,5.923615,80.164065,32,147,9.4,62,2026-04-01T09:30:00.000Z
14772,PING-014773,88,SP-TUK-0088,5.923264,80.164257,30,330,7.7,79,2026-04-01T10:00:00.000Z
14773,PING-014774,88,SP-TUK-0088,5.924008,80.163301,17,216,4,53,2026-04-01T10:30:00.000Z
14774,PING-014775,88,SP-TUK-0088,5.923133,80.163357,26,224,7.3,37,2026-04-01T11:00:00.000Z
14775,PING-014776,88,SP-TUK-0088,5.925066,80.163085,56,23,7.9,83,2026-04-01T11:30:00.000Z
14776,PING-014777,88,SP-TUK-0088,5.925519,80.164614,25,259,3.6,67,2026-04-01T12:00:00.000Z
14777,PING-014778,88,SP-TUK-0088,5.927186,80.166365,10,310,7.8,45,2026-04-01T12:30:00.000Z
14778,PING-014779,88,SP-TUK-0088,5.926447,80.167601,9,300,4.9,41,2026-04-01T13:00:00.000Z
14779,PING-014780,88,SP-TUK-0088,5.927219,80.167537,19,137,4.9,58,2026-04-01T13:30:00.000Z
14780,PING-014781,88,SP-TUK-0088,5.928128,80.166227,55,323,9.3,45,2026-04-01T14:00:00.000Z
14781,PING-014782,88,SP-TUK-0088,5.927188,80.167105,45,294,8.4,33,2026-04-01T14:30:00.000Z
14782,PING-014783,88,SP-TUK-0088,5.927653,80.166393,1,116,7.8,73,2026-04-01T15:00:00.000Z
14783,PING-014784,88,SP-TUK-0088,5.926204,80.168111,40,332,5.6,22,2026-04-01T15:30:00.000Z
14784,PING-014785,88,SP-TUK-0088,5.926591,80.16677,46,281,5.8,27,2026-04-01T16:00:00.000Z
14785,PING-014786,88,SP-TUK-0088,5.928496,80.16497,0,108,5.5,59,2026-04-02T00:30:00.000Z
14786,PING-014787,88,SP-TUK-0088,5.927036,80.166106,27,49,3.8,41,2026-04-02T01:00:00.000Z
14787,PING-014788,88,SP-TUK-0088,5.928018,80.165602,32,250,9.7,85,2026-04-02T01:30:00.000Z
14788,PING-014789,88,SP-TUK-0088,5.929604,80.165297,41,262,6.8,36,2026-04-02T02:00:00.000Z
14789,PING-014790,88,SP-TUK-0088,5.928046,80.163568,9,299,7.6,51,2026-04-02T02:30:00.000Z
14790,PING-014791,88,SP-TUK-0088,5.927907,80.16426,56,39,4.6,52,2026-04-02T03:00:00.000Z
14791,PING-014792,88,SP-TUK-0088,5.928677,80.165871,35,267,7.1,36,2026-04-02T03:30:00.000Z
14792,PING-014793,88,SP-TUK-0088,5.930131,80.167181,46,79,4.8,55,2026-04-02T04:00:00.000Z
14793,PING-014794,88,SP-TUK-0088,5.929993,80.167844,10,5,9.9,87,2026-04-02T04:30:00.000Z
14794,PING-014795,88,SP-TUK-0088,5.929286,80.165896,30,158,8.8,68,2026-04-02T05:00:00.000Z
14795,PING-014796,88,SP-TUK-0088,5.929287,80.16419,55,61,5,50,2026-04-02T05:30:00.000Z
14796,PING-014797,88,SP-TUK-0088,5.928953,80.162877,51,87,9.5,71,2026-04-02T06:00:00.000Z
14797,PING-014798,88,SP-TUK-0088,5.927437,80.16335,52,283,4.6,23,2026-04-02T06:30:00.000Z
14798,PING-014799,88,SP-TUK-0088,5.928701,80.164721,25,18,4.4,92,2026-04-02T07:00:00.000Z
14799,PING-014800,88,SP-TUK-0088,5.929476,80.162915,25,57,8.4,75,2026-04-02T07:30:00.000Z
14800,PING-014801,88,SP-TUK-0088,5.928116,80.162438,44,185,3.6,81,2026-04-02T08:00:00.000Z
14801,PING-014802,88,SP-TUK-0088,5.926339,80.160962,12,82,5.9,84,2026-04-02T08:30:00.000Z
14802,PING-014803,88,SP-TUK-0088,5.925374,80.162124,14,38,4.2,49,2026-04-02T09:00:00.000Z
14803,PING-014804,88,SP-TUK-0088,5.925481,80.162401,40,223,9.9,95,2026-04-02T09:30:00.000Z
14804,PING-014805,88,SP-TUK-0088,5.926817,80.161833,56,304,7.4,72,2026-04-02T10:00:00.000Z
14805,PING-014806,88,SP-TUK-0088,5.928687,80.162568,20,184,5.6,46,2026-04-02T10:30:00.000Z
14806,PING-014807,88,SP-TUK-0088,5.927667,80.163289,29,117,6.5,56,2026-04-02T11:00:00.000Z
14807,PING-014808,88,SP-TUK-0088,5.925904,80.162025,39,125,8.2,51,2026-04-02T11:30:00.000Z
14808,PING-014809,88,SP-TUK-0088,5.927763,80.163751,23,297,6.8,29,2026-04-02T12:00:00.000Z
14809,PING-014810,88,SP-TUK-0088,5.929495,80.163446,27,292,3.3,33,2026-04-02T12:30:00.000Z
14810,PING-014811,88,SP-TUK-0088,5.931312,80.163109,49,107,4.9,47,2026-04-02T13:00:00.000Z
14811,PING-014812,88,SP-TUK-0088,5.929395,80.165078,54,50,5.3,50,2026-04-02T13:30:00.000Z
14812,PING-014813,88,SP-TUK-0088,5.931101,80.16443,59,232,4,68,2026-04-02T14:00:00.000Z
14813,PING-014814,88,SP-TUK-0088,5.929501,80.163333,19,109,7.5,21,2026-04-02T14:30:00.000Z
14814,PING-014815,88,SP-TUK-0088,5.930523,80.162691,27,75,3.7,81,2026-04-02T15:00:00.000Z
14815,PING-014816,88,SP-TUK-0088,5.928871,80.163381,13,227,8.2,42,2026-04-02T15:30:00.000Z
14816,PING-014817,88,SP-TUK-0088,5.930735,80.165253,6,319,3.5,55,2026-04-02T16:00:00.000Z
14817,PING-014818,88,SP-TUK-0088,5.930709,80.164927,26,280,4.7,83,2026-04-03T00:30:00.000Z
14818,PING-014819,88,SP-TUK-0088,5.932642,80.166574,39,123,8.4,48,2026-04-03T01:00:00.000Z
14819,PING-014820,88,SP-TUK-0088,5.931064,80.167945,4,143,6.4,78,2026-04-03T01:30:00.000Z
14820,PING-014821,88,SP-TUK-0088,5.931238,80.166245,54,232,7.9,28,2026-04-03T02:00:00.000Z
14821,PING-014822,88,SP-TUK-0088,5.932622,80.166599,52,247,3.9,53,2026-04-03T02:30:00.000Z
14822,PING-014823,88,SP-TUK-0088,5.93343,80.167057,39,12,4.2,68,2026-04-03T03:00:00.000Z
14823,PING-014824,88,SP-TUK-0088,5.931585,80.168234,34,204,7.1,43,2026-04-03T03:30:00.000Z
14824,PING-014825,88,SP-TUK-0088,5.929922,80.169476,10,346,3.7,43,2026-04-03T04:00:00.000Z
14825,PING-014826,88,SP-TUK-0088,5.928818,80.167815,15,356,6.5,78,2026-04-03T04:30:00.000Z
14826,PING-014827,88,SP-TUK-0088,5.929064,80.16959,26,29,5,30,2026-04-03T05:00:00.000Z
14827,PING-014828,88,SP-TUK-0088,5.92858,80.169845,58,218,3.6,78,2026-04-03T05:30:00.000Z
14828,PING-014829,88,SP-TUK-0088,5.927965,80.168503,16,266,5.7,35,2026-04-03T06:00:00.000Z
14829,PING-014830,88,SP-TUK-0088,5.929677,80.167004,5,193,6.9,58,2026-04-03T06:30:00.000Z
14830,PING-014831,88,SP-TUK-0088,5.929641,80.166022,5,279,4.9,79,2026-04-03T07:00:00.000Z
14831,PING-014832,88,SP-TUK-0088,5.931185,80.165524,18,246,6.5,36,2026-04-03T07:30:00.000Z
14832,PING-014833,88,SP-TUK-0088,5.93101,80.166496,40,44,3.4,90,2026-04-03T08:00:00.000Z
14833,PING-014834,88,SP-TUK-0088,5.931885,80.165736,42,80,8.3,58,2026-04-03T08:30:00.000Z
14834,PING-014835,88,SP-TUK-0088,5.930605,80.167319,20,47,3.7,59,2026-04-03T09:00:00.000Z
14835,PING-014836,88,SP-TUK-0088,5.93127,80.167949,53,120,5.4,74,2026-04-03T09:30:00.000Z
14836,PING-014837,88,SP-TUK-0088,5.933218,80.169777,0,69,6.3,74,2026-04-03T10:00:00.000Z
14837,PING-014838,88,SP-TUK-0088,5.932512,80.170042,55,351,9.7,69,2026-04-03T10:30:00.000Z
14838,PING-014839,88,SP-TUK-0088,5.930931,80.168141,17,252,8.2,46,2026-04-03T11:00:00.000Z
14839,PING-014840,88,SP-TUK-0088,5.929219,80.169336,5,272,8.3,73,2026-04-03T11:30:00.000Z
14840,PING-014841,88,SP-TUK-0088,5.92898,80.167438,53,125,8.5,77,2026-04-03T12:00:00.000Z
14841,PING-014842,88,SP-TUK-0088,5.930482,80.168725,44,287,3.9,70,2026-04-03T12:30:00.000Z
14842,PING-014843,88,SP-TUK-0088,5.929327,80.167079,57,98,4.8,21,2026-04-03T13:00:00.000Z
14843,PING-014844,88,SP-TUK-0088,5.928345,80.167158,41,224,6.2,54,2026-04-03T13:30:00.000Z
14844,PING-014845,88,SP-TUK-0088,5.93012,80.168133,40,109,4.3,65,2026-04-03T14:00:00.000Z
14845,PING-014846,88,SP-TUK-0088,5.930143,80.168395,18,240,4.1,89,2026-04-03T14:30:00.000Z
14846,PING-014847,88,SP-TUK-0088,5.929784,80.166535,55,93,8.5,62,2026-04-03T15:00:00.000Z
14847,PING-014848,88,SP-TUK-0088,5.928138,80.167075,54,194,5.1,97,2026-04-03T15:30:00.000Z
14848,PING-014849,88,SP-TUK-0088,5.92858,80.165621,15,93,6.4,28,2026-04-03T16:00:00.000Z
14849,PING-014850,90,SP-TUK-0090,6.159261,80.169749,57,3,7.6,56,2026-03-27T00:30:00.000Z
14850,PING-014851,90,SP-TUK-0090,6.160032,80.170412,9,146,5.8,38,2026-03-27T01:00:00.000Z
14851,PING-014852,90,SP-TUK-0090,6.161728,80.169113,11,140,3.6,36,2026-03-27T01:30:00.000Z
14852,PING-014853,90,SP-TUK-0090,6.160554,80.171015,11,142,9.3,89,2026-03-27T02:00:00.000Z
14853,PING-014854,90,SP-TUK-0090,6.159491,80.170041,29,141,5.3,39,2026-03-27T02:30:00.000Z
14854,PING-014855,90,SP-TUK-0090,6.158432,80.168628,21,322,7.6,21,2026-03-27T03:00:00.000Z
14855,PING-014856,90,SP-TUK-0090,6.156753,80.169707,1,64,6.7,77,2026-03-27T03:30:00.000Z
14856,PING-014857,90,SP-TUK-0090,6.157618,80.171447,4,38,9.3,63,2026-03-27T04:00:00.000Z
14857,PING-014858,90,SP-TUK-0090,6.157695,80.172943,59,223,9.7,85,2026-03-27T04:30:00.000Z
14858,PING-014859,90,SP-TUK-0090,6.158867,80.173594,12,0,6.6,52,2026-03-27T05:00:00.000Z
14859,PING-014860,90,SP-TUK-0090,6.15982,80.174739,57,349,8.2,40,2026-03-27T05:30:00.000Z
14860,PING-014861,90,SP-TUK-0090,6.159186,80.175697,47,142,8,77,2026-03-27T06:00:00.000Z
14861,PING-014862,90,SP-TUK-0090,6.158317,80.175787,51,37,3.1,78,2026-03-27T06:30:00.000Z
14862,PING-014863,90,SP-TUK-0090,6.157429,80.177542,59,295,4.7,56,2026-03-27T07:00:00.000Z
14863,PING-014864,90,SP-TUK-0090,6.157435,80.178423,35,183,5.4,81,2026-03-27T07:30:00.000Z
14864,PING-014865,90,SP-TUK-0090,6.156262,80.178844,53,86,9.2,74,2026-03-27T08:00:00.000Z
14865,PING-014866,90,SP-TUK-0090,6.156087,80.177163,39,109,3.9,83,2026-03-27T08:30:00.000Z
14866,PING-014867,90,SP-TUK-0090,6.154542,80.179042,36,234,7,86,2026-03-27T09:00:00.000Z
14867,PING-014868,90,SP-TUK-0090,6.15305,80.178763,5,247,4.2,30,2026-03-27T09:30:00.000Z
14868,PING-014869,90,SP-TUK-0090,6.152186,80.17843,58,179,3.6,40,2026-03-27T10:00:00.000Z
14869,PING-014870,90,SP-TUK-0090,6.151448,80.180382,2,176,7.9,21,2026-03-27T10:30:00.000Z
14870,PING-014871,90,SP-TUK-0090,6.153333,80.179905,51,92,8.5,51,2026-03-27T11:00:00.000Z
14871,PING-014872,90,SP-TUK-0090,6.15521,80.179979,6,100,3.9,37,2026-03-27T11:30:00.000Z
14872,PING-014873,90,SP-TUK-0090,6.154827,80.18002,31,147,4.7,67,2026-03-27T12:00:00.000Z
14873,PING-014874,90,SP-TUK-0090,6.155162,80.180693,42,189,3.7,91,2026-03-27T12:30:00.000Z
14874,PING-014875,90,SP-TUK-0090,6.154004,80.181823,59,316,8.1,32,2026-03-27T13:00:00.000Z
14875,PING-014876,90,SP-TUK-0090,6.155571,80.183624,33,212,4.5,86,2026-03-27T13:30:00.000Z
14876,PING-014877,90,SP-TUK-0090,6.157315,80.185038,0,11,4.6,86,2026-03-27T14:00:00.000Z
14877,PING-014878,90,SP-TUK-0090,6.157031,80.186949,33,353,6.2,43,2026-03-27T14:30:00.000Z
14878,PING-014879,90,SP-TUK-0090,6.15581,80.188885,14,35,4.9,20,2026-03-27T15:00:00.000Z
14879,PING-014880,90,SP-TUK-0090,6.156203,80.190848,25,167,4.2,58,2026-03-27T15:30:00.000Z
14880,PING-014881,90,SP-TUK-0090,6.157,80.189042,16,358,8,63,2026-03-27T16:00:00.000Z
14881,PING-014882,90,SP-TUK-0090,6.158685,80.188392,5,132,4.3,44,2026-03-28T00:30:00.000Z
14882,PING-014883,90,SP-TUK-0090,6.158215,80.186913,15,56,4.8,51,2026-03-28T01:00:00.000Z
14883,PING-014884,90,SP-TUK-0090,6.158162,80.185943,8,138,6.4,46,2026-03-28T01:30:00.000Z
14884,PING-014885,90,SP-TUK-0090,6.159511,80.185153,52,192,3.5,36,2026-03-28T02:00:00.000Z
14885,PING-014886,90,SP-TUK-0090,6.160719,80.184866,20,153,4.7,38,2026-03-28T02:30:00.000Z
14886,PING-014887,90,SP-TUK-0090,6.159177,80.184973,53,160,7.3,63,2026-03-28T03:00:00.000Z
14887,PING-014888,90,SP-TUK-0090,6.159326,80.18388,9,306,8.2,55,2026-03-28T03:30:00.000Z
14888,PING-014889,90,SP-TUK-0090,6.15914,80.181907,36,358,7.8,40,2026-03-28T04:00:00.000Z
14889,PING-014890,90,SP-TUK-0090,6.158494,80.182365,15,161,9.6,37,2026-03-28T04:30:00.000Z
14890,PING-014891,90,SP-TUK-0090,6.157727,80.180705,22,86,6.9,68,2026-03-28T05:00:00.000Z
14891,PING-014892,90,SP-TUK-0090,6.15704,80.180183,22,84,5.7,79,2026-03-28T05:30:00.000Z
14892,PING-014893,90,SP-TUK-0090,6.15706,80.179313,18,276,4.1,77,2026-03-28T06:00:00.000Z
14893,PING-014894,90,SP-TUK-0090,6.155434,80.179192,28,4,3.5,84,2026-03-28T06:30:00.000Z
14894,PING-014895,90,SP-TUK-0090,6.15447,80.177387,16,272,4.1,87,2026-03-28T07:00:00.000Z
14895,PING-014896,90,SP-TUK-0090,6.155813,80.176946,40,230,6.9,87,2026-03-28T07:30:00.000Z
14896,PING-014897,90,SP-TUK-0090,6.154865,80.175766,5,293,5.7,83,2026-03-28T08:00:00.000Z
14897,PING-014898,90,SP-TUK-0090,6.154332,80.176952,13,218,7.1,51,2026-03-28T08:30:00.000Z
14898,PING-014899,90,SP-TUK-0090,6.155062,80.177626,37,188,6.7,60,2026-03-28T09:00:00.000Z
14899,PING-014900,90,SP-TUK-0090,6.156451,80.175784,46,155,8.9,84,2026-03-28T09:30:00.000Z
14900,PING-014901,90,SP-TUK-0090,6.157748,80.175521,28,333,4.4,32,2026-03-28T10:00:00.000Z
14901,PING-014902,90,SP-TUK-0090,6.159075,80.173939,52,235,3.4,51,2026-03-28T10:30:00.000Z
14902,PING-014903,90,SP-TUK-0090,6.158215,80.174994,19,238,7.4,89,2026-03-28T11:00:00.000Z
14903,PING-014904,90,SP-TUK-0090,6.15992,80.175654,32,73,5.5,31,2026-03-28T11:30:00.000Z
14904,PING-014905,90,SP-TUK-0090,6.159477,80.17719,26,319,8.9,47,2026-03-28T12:00:00.000Z
14905,PING-014906,90,SP-TUK-0090,6.160163,80.176113,11,298,9.6,81,2026-03-28T12:30:00.000Z
14906,PING-014907,90,SP-TUK-0090,6.161708,80.176276,49,339,4.5,31,2026-03-28T13:00:00.000Z
14907,PING-014908,90,SP-TUK-0090,6.160549,80.176739,24,187,3.5,25,2026-03-28T13:30:00.000Z
14908,PING-014909,90,SP-TUK-0090,6.16117,80.174936,46,319,7.6,34,2026-03-28T14:00:00.000Z
14909,PING-014910,90,SP-TUK-0090,6.162788,80.176345,45,105,3.3,43,2026-03-28T14:30:00.000Z
14910,PING-014911,90,SP-TUK-0090,6.164606,80.178174,52,148,4.4,86,2026-03-28T15:00:00.000Z
14911,PING-014912,90,SP-TUK-0090,6.165314,80.177649,12,265,4.9,30,2026-03-28T15:30:00.000Z
14912,PING-014913,90,SP-TUK-0090,6.165523,80.177259,26,83,6,70,2026-03-28T16:00:00.000Z
14913,PING-014914,90,SP-TUK-0090,6.16476,80.178577,24,90,6.7,70,2026-03-29T00:30:00.000Z
14914,PING-014915,90,SP-TUK-0090,6.166606,80.17935,2,247,8.5,70,2026-03-29T01:00:00.000Z
14915,PING-014916,90,SP-TUK-0090,6.164707,80.177481,25,335,8.4,71,2026-03-29T01:30:00.000Z
14916,PING-014917,90,SP-TUK-0090,6.164956,80.179185,5,7,7.9,39,2026-03-29T02:00:00.000Z
14917,PING-014918,90,SP-TUK-0090,6.163897,80.180066,17,172,8.3,37,2026-03-29T02:30:00.000Z
14918,PING-014919,90,SP-TUK-0090,6.162257,80.181789,8,68,3.5,70,2026-03-29T03:00:00.000Z
14919,PING-014920,90,SP-TUK-0090,6.16303,80.180855,8,327,7.5,37,2026-03-29T03:30:00.000Z
14920,PING-014921,90,SP-TUK-0090,6.163699,80.182452,51,142,7.3,93,2026-03-29T04:00:00.000Z
14921,PING-014922,90,SP-TUK-0090,6.163484,80.181804,5,109,3.4,72,2026-03-29T04:30:00.000Z
14922,PING-014923,90,SP-TUK-0090,6.162721,80.180293,56,330,6.8,75,2026-03-29T05:00:00.000Z
14923,PING-014924,90,SP-TUK-0090,6.161467,80.181228,38,280,3.2,96,2026-03-29T05:30:00.000Z
14924,PING-014925,90,SP-TUK-0090,6.161168,80.180656,18,318,8.9,57,2026-03-29T06:00:00.000Z
14925,PING-014926,90,SP-TUK-0090,6.160518,80.181749,3,324,7.5,72,2026-03-29T06:30:00.000Z
14926,PING-014927,90,SP-TUK-0090,6.160256,80.180113,13,205,3.2,67,2026-03-29T07:00:00.000Z
14927,PING-014928,90,SP-TUK-0090,6.161905,80.181792,12,352,6.9,75,2026-03-29T07:30:00.000Z
14928,PING-014929,90,SP-TUK-0090,6.163819,80.181343,8,259,3.5,41,2026-03-29T08:00:00.000Z
14929,PING-014930,90,SP-TUK-0090,6.164071,80.180163,7,147,7.3,88,2026-03-29T08:30:00.000Z
14930,PING-014931,90,SP-TUK-0090,6.166009,80.18161,5,244,8.8,43,2026-03-29T09:00:00.000Z
14931,PING-014932,90,SP-TUK-0090,6.165336,80.180186,15,154,5.3,71,2026-03-29T09:30:00.000Z
14932,PING-014933,90,SP-TUK-0090,6.163634,80.179392,47,135,7.9,35,2026-03-29T10:00:00.000Z
14933,PING-014934,90,SP-TUK-0090,6.164106,80.177994,43,30,7.2,99,2026-03-29T10:30:00.000Z
14934,PING-014935,90,SP-TUK-0090,6.163056,80.179762,24,142,5.2,44,2026-03-29T11:00:00.000Z
14935,PING-014936,90,SP-TUK-0090,6.162198,80.179937,37,224,3.4,44,2026-03-29T11:30:00.000Z
14936,PING-014937,90,SP-TUK-0090,6.162106,80.181819,5,157,5.3,50,2026-03-29T12:00:00.000Z
14937,PING-014938,90,SP-TUK-0090,6.161629,80.183049,40,14,6,63,2026-03-29T12:30:00.000Z
14938,PING-014939,90,SP-TUK-0090,6.162627,80.183234,57,206,6.4,91,2026-03-29T13:00:00.000Z
14939,PING-014940,90,SP-TUK-0090,6.163105,80.184363,27,313,4.4,57,2026-03-29T13:30:00.000Z
14940,PING-014941,90,SP-TUK-0090,6.163482,80.185541,29,302,6.7,22,2026-03-29T14:00:00.000Z
14941,PING-014942,90,SP-TUK-0090,6.165146,80.184526,11,295,5.8,20,2026-03-29T14:30:00.000Z
14942,PING-014943,90,SP-TUK-0090,6.16636,80.183576,48,212,9.5,45,2026-03-29T15:00:00.000Z
14943,PING-014944,90,SP-TUK-0090,6.168167,80.182043,39,202,8.8,70,2026-03-29T15:30:00.000Z
14944,PING-014945,90,SP-TUK-0090,6.16699,80.18155,41,241,3.9,63,2026-03-29T16:00:00.000Z
14945,PING-014946,90,SP-TUK-0090,6.165808,80.180204,11,70,8.6,80,2026-03-30T00:30:00.000Z
14946,PING-014947,90,SP-TUK-0090,6.164474,80.179585,31,55,6.8,43,2026-03-30T01:00:00.000Z
14947,PING-014948,90,SP-TUK-0090,6.164265,80.177923,40,134,9,30,2026-03-30T01:30:00.000Z
14948,PING-014949,90,SP-TUK-0090,6.165132,80.176659,49,52,9.5,56,2026-03-30T02:00:00.000Z
14949,PING-014950,90,SP-TUK-0090,6.166594,80.175159,31,149,4.2,40,2026-03-30T02:30:00.000Z
14950,PING-014951,90,SP-TUK-0090,6.166286,80.174428,54,159,8.5,28,2026-03-30T03:00:00.000Z
14951,PING-014952,90,SP-TUK-0090,6.167193,80.17442,31,45,7.8,55,2026-03-30T03:30:00.000Z
14952,PING-014953,90,SP-TUK-0090,6.168196,80.176205,1,215,4.6,75,2026-03-30T04:00:00.000Z
14953,PING-014954,90,SP-TUK-0090,6.169832,80.175665,22,286,9.1,78,2026-03-30T04:30:00.000Z
14954,PING-014955,90,SP-TUK-0090,6.168027,80.175774,9,226,6.5,98,2026-03-30T05:00:00.000Z
14955,PING-014956,90,SP-TUK-0090,6.169432,80.175939,26,246,8.2,38,2026-03-30T05:30:00.000Z
14956,PING-014957,90,SP-TUK-0090,6.167554,80.174553,22,280,9.7,97,2026-03-30T06:00:00.000Z
14957,PING-014958,90,SP-TUK-0090,6.169282,80.174865,31,104,9.6,65,2026-03-30T06:30:00.000Z
14958,PING-014959,90,SP-TUK-0090,6.168748,80.174687,13,324,5,56,2026-03-30T07:00:00.000Z
14959,PING-014960,90,SP-TUK-0090,6.170342,80.176041,38,77,9.8,52,2026-03-30T07:30:00.000Z
14960,PING-014961,90,SP-TUK-0090,6.168634,80.17412,2,51,4.5,32,2026-03-30T08:00:00.000Z
14961,PING-014962,90,SP-TUK-0090,6.170599,80.175162,38,181,6.1,49,2026-03-30T08:30:00.000Z
14962,PING-014963,90,SP-TUK-0090,6.169626,80.176938,7,19,5.4,28,2026-03-30T09:00:00.000Z
14963,PING-014964,90,SP-TUK-0090,6.170251,80.17693,4,322,9.6,89,2026-03-30T09:30:00.000Z
14964,PING-014965,90,SP-TUK-0090,6.168933,80.177436,36,164,5.3,37,2026-03-30T10:00:00.000Z
14965,PING-014966,90,SP-TUK-0090,6.170454,80.176706,39,227,4,90,2026-03-30T10:30:00.000Z
14966,PING-014967,90,SP-TUK-0090,6.17035,80.176419,49,346,5.5,21,2026-03-30T11:00:00.000Z
14967,PING-014968,90,SP-TUK-0090,6.169613,80.17623,22,282,4.6,57,2026-03-30T11:30:00.000Z
14968,PING-014969,90,SP-TUK-0090,6.168392,80.17742,50,355,4.9,92,2026-03-30T12:00:00.000Z
14969,PING-014970,90,SP-TUK-0090,6.169976,80.176172,43,156,6.8,69,2026-03-30T12:30:00.000Z
14970,PING-014971,90,SP-TUK-0090,6.168874,80.177129,9,22,8.6,91,2026-03-30T13:00:00.000Z
14971,PING-014972,90,SP-TUK-0090,6.170369,80.175153,58,230,3.5,50,2026-03-30T13:30:00.000Z
